"","camis","dba","boro","building","street","zipcode","phone","x","address"
"209",40928482,"WILD EDIBLES","MANHATTAN",535,"3 AVENUE",10016,2122138552,38,"535,3 AVENUE,NY"
"210",50035484,"SUBWAY","MANHATTAN",61,"LEXINGTON AVE",10010,2122138558,2,"61,LEXINGTON AVE,NY"
"211",50036265,"DUMPLINGGO","MANHATTAN",350,"3RD AVE",10010,2122138588,4,"350,3RD AVE,NY"
"212",41313546,"DUNKIN' DONUTS, BASKIN ROBBINS","MANHATTAN",455,"PARK AVENUE SOUTH",10016,2122139010,6,"455,PARK AVENUE SOUTH,NY"
"213",40581729,"BONO'S CAFE","MANHATTAN",35,"EAST   28 STREET",10016,2122139119,36,"35,EAST   28 STREET,NY"
"214",41670413,"PANINI TOST CAFE","MANHATTAN",589,"1 AVENUE",10016,2122139199,34,"589,1 AVENUE,NY"
"215",50017856,"HALDI","MANHATTAN",102,"LEXINGTON AVE",10016,2122139615,1,"102,LEXINGTON AVE,NY"
"216",50001035,"ABECA SUSHI","MANHATTAN",121,"E. 27TH ST",10016,2122139888,18,"121,E. 27TH ST,NY"
"217",41644180,"MANHATTAN TERRACE BAR","QUEENS",11000,"ROCKAWAY BOULEVARD",11420,2122153542,2,"11000,ROCKAWAY BOULEVARD,NY"
"218",41627871,"THE AMERICANO HOTEL","MANHATTAN",518,"W 27TH ST",10001,2122160000,19,"518,W 27TH ST,NY"
"219",41399985,"DUNKIN' DONUTS","MANHATTAN",523525,"8 AVENUE",10018,2122160997,9,"523525,8 AVENUE,NY"
"220",50013144,"JAKE'S CAFE EMPLOYEES CAFETERIA AT JAVED CENTER","MANHATTAN",655,"W 34TH ST",10001,2122162400,2,"655,W 34TH ST,NY"
"221",50013145,"CENTER PLATE- CONCOURSE CAFE-JACOB K JAVITS CONVENTION CENTER","MANHATTAN",655,"W 34TH ST",10001,2122162404,4,"655,W 34TH ST,NY"
"222",41709714,"STARBUCKS","MANHATTAN",655,"WEST   34 STREET",10001,2122162404,9,"655,WEST   34 STREET,NY"
"223",50044489,"CRYSTAL PALACE","MANHATTAN",655,"W 34TH ST",10001,2122162426,1,"655,W 34TH ST,NY"
"224",41709740,"CAFE KITCHEN (CENTERPLATE CAFE AND KITCHEN)","MANHATTAN",655,"WEST   34 STREET",10001,2122162426,29,"655,WEST   34 STREET,NY"
"225",41709719,"MARKET PLACE (CENTERPLATE)","MANHATTAN",655,"WEST   34 STREET",10001,2122162426,9,"655,WEST   34 STREET,NY"
"226",50032885,"STOP & EAT","MANHATTAN",39,"W 31ST ST",10001,2122169196,1,"39,W 31ST ST,NY"
"227",41389562,"THE THIRSTY FAN","MANHATTAN",254,"WEST   31 STREET",10001,2122169355,39,"254,WEST   31 STREET,NY"
"228",41592433,"INTERNATIONAL GOURMET KITCHEN","MANHATTAN",505,"8 AVENUE",10018,2122169421,19,"505,8 AVENUE,NY"
"229",50017701,"THE KUNJIP","MANHATTAN",32,"W 32ND ST",10001,2122169487,3,"32,W 32ND ST,NY"
"230",50015424,"STATE GRILL AND BAR","Missing",350,"5TH AVE",10118,2122169693,2,"350,5TH AVE,NY"
"231",41327412,"RADIANCE TEA HOUSE & BOOKS","MANHATTAN",158,"WEST   55 STREET",10019,2122170442,12,"158,WEST   55 STREET,NY"
"232",41565552,"SODEXO AMERICA","MANHATTAN",123,"WEST   13 STREET",10011,2122172330,19,"123,WEST   13 STREET,NY"
"233",50035691,"UNCLE SAM'S","MANHATTAN",307,"5TH AVE",10016,2122173938,8,"307,5TH AVE,NY"
"234",40380826,"FIT CAFETERIA (BUILDING D) (8th ave)","MANHATTAN",227,"WEST   27 STREET",10001,2122175770,12,"227,WEST   27 STREET,NY"
"235",41367922,"FASHION INSTITUTE OF TECHNOLOGY DAVID DUBINSKY STUDENT CENTER","MANHATTAN",227,"WEST   27 STREET",10001,2122175773,17,"227,WEST   27 STREET,NY"
"236",41443646,"STARBUCKS","MANHATTAN",227,"WEST   27 STREET",10001,2122175776,9,"227,WEST   27 STREET,NY"
"237",41603543,"HARRY'S ITALIAN PIZZA PARLOR","MANHATTAN",30,"ROCKEFELLER PLAZA",10112,2122181450,4,"30,ROCKEFELLER PLAZA,NY"
"238",41412916,"BEN & JERRY'S","MANHATTAN",30,"ROCKEFELLER CENTER",10020,2122187843,12,"30,ROCKEFELLER CENTER,NY"
"239",41683230,"PULSE CAFE","MANHATTAN",45,"ROCKEFELLER PLAZA",10111,2122188663,16,"45,ROCKEFELLER PLAZA,NY"
"240",41645646,"FOOD WORLD RESTAURANT","MANHATTAN",19,"ELDRIDGE STREET",10002,2122190006,20,"19,ELDRIDGE STREET,NY"
"241",50003625,"PEPE ROSSO SOCIAL","MANHATTAN",173,"MOTT ST",10013,2122190019,18,"173,MOTT ST,NY"
"242",41542299,"SOCARRAT NOLITA","MANHATTAN",284,"MULBERRY STREET",10012,2122190101,30,"284,MULBERRY STREET,NY"
"243",50010504,"EXCELLENT DUMPLING HOUSE","MANHATTAN",111,"LAFAYETTE ST",10013,2122190212,24,"111,LAFAYETTE ST,NY"
"244",41636313,"LA CHURRERIA","MANHATTAN",284,"MULBERRY STREET",10012,2122190400,16,"284,MULBERRY STREET,NY"
"245",40401946,"NOBU","MANHATTAN",105,"HUDSON STREET",10013,2122190500,21,"105,HUDSON STREET,NY"
"246",41580444,"SUBWAY","MANHATTAN",297,"CHURCH STREET",10013,2122190579,8,"297,CHURCH STREET,NY"
"247",41690737,"TAIM","MANHATTAN",45,"SPRING STREET",10012,2122190600,12,"45,SPRING STREET,NY"
"248",40590352,"SOUTH'S","MANHATTAN",273,"CHURCH STREET",10013,2122190640,16,"273,CHURCH STREET,NY"
"249",40838693,"BUBBY'S","MANHATTAN",120,"HUDSON STREET",10013,2122190666,34,"120,HUDSON STREET,NY"
"250",41458001,"DIXON PLACE","MANHATTAN",161,"CHRYSTIE STREET",10002,2122190736,9,"161,CHRYSTIE STREET,NY"
"251",50000013,"THE MUSKET ROOM","MANHATTAN",265,"ELIZABETH ST",10012,2122190764,11,"265,ELIZABETH ST,NY"
"252",41598066,"JUNG SIK","MANHATTAN",6,"HARRISON STREET",10013,2122190900,28,"6,HARRISON STREET,NY"
"253",41615445,"TAO HONG BAKERY","MANHATTAN",79,"CHRYSTIE STREET",10002,2122190981,13,"79,CHRYSTIE STREET,NY"
"254",41001192,"ANTIQUE GARAGE","MANHATTAN",41,"MERCER STREET",10013,2122191019,14,"41,MERCER STREET,NY"
"255",50035957,"EAST NOODLE VILLAGE","MANHATTAN",85,"CHRYSTIE ST",10002,2122191728,4,"85,CHRYSTIE ST,NY"
"256",50017839,"TIJUANA PICNIC","MANHATTAN",151,"ESSEX ST",10002,2122192000,5,"151,ESSEX ST,NY"
"257",50044709,"SWEETS BAKERY","MANHATTAN",135,"WALKER ST",10013,2122192012,1,"135,WALKER ST,NY"
"258",41207173,"SOHO PARK","MANHATTAN",62,"PRINCE STREET",10012,2122192129,29,"62,PRINCE STREET,NY"
"259",41660217,"CHANGLE XIN FAN ZHUANG","MANHATTAN",36,"ELDRIDGE STREET",10002,2122192228,73,"36,ELDRIDGE STREET,NY"
"260",50002986,"SAVORY KITCHEN","MANHATTAN",237,"GRAND STREET",10002,2122192282,53,"237,GRAND STREET,NY"
"261",41486124,"ROYAL SEAFOOD RESTAURANT","MANHATTAN",103105,"MOTT STREET",10013,2122192338,56,"103105,MOTT STREET,NY"
"262",41009678,"LASSO","MANHATTAN",192,"MOTT STREET",10012,2122192353,51,"192,MOTT STREET,NY"
"263",41462348,"BENVENUTO CAFE","MANHATTAN",189,"FRANKLIN STREET",10013,2122192373,33,"189,FRANKLIN STREET,NY"
"264",41375675,"BURGER KING","MANHATTAN",273,"CANAL STREET",10013,2122192516,31,"273,CANAL STREET,NY"
"265",41445272,"NEW YORK OPEN CENTER","MANHATTAN",22,"EAST 30 STREET",10016,2122192527,3,"22,EAST 30 STREET,NY"
"266",40880634,"STARBUCKS","MANHATTAN",241,"CANAL STREET",10013,2122192725,5,"241,CANAL STREET,NY"
"267",41612461,"DOMINIQUE ANSEL BAKERY","MANHATTAN",189,"SPRING STREET",10012,2122192773,33,"189,SPRING STREET,NY"
"268",41353118,"BATARD","MANHATTAN",239,"WEST BROADWAY",10013,2122192777,8,"239,WEST BROADWAY,NY"
"269",40515702,"STARBUCKS","MANHATTAN",78,"SPRING STREET",10012,2122192961,8,"78,SPRING STREET,NY"
"270",41249082,"B FLAT","MANHATTAN",277,"CHURCH STREET",10013,2122192970,17,"277,CHURCH STREET,NY"
"271",50016339,"SIXTY THOMPSON","MANHATTAN",60,"THOMPSON ST",10012,2122193200,11,"60,THOMPSON ST,NY"
"272",41352260,"/ L'ECOLE","MANHATTAN",462,"BROADWAY",10013,2122193300,15,"462,BROADWAY,NY"
"273",50033120,"JAYA","MANHATTAN",90,"BAXTER ST",10013,2122193338,6,"90,BAXTER ST,NY"
"274",50002313,"THE BUTHCHER'S DAUGHTER MARKET","MANHATTAN",166,"ELIZABETH STREET",10012,2122193434,15,"166,ELIZABETH STREET,NY"
"275",41678685,"THE BUTCHER'S DAUGHTER","MANHATTAN",19,"KENMARE STREET",10012,2122193434,28,"19,KENMARE STREET,NY"
"276",41717184,"PIACERE","MANHATTAN",351,"BROOME STREET",10013,2122194080,17,"351,BROOME STREET,NY"
"277",50000989,"ESTELA","MANHATTAN",47,"E HOUSTON STREET",10012,2122197693,15,"47,E HOUSTON STREET,NY"
"278",50013380,"PIZZA","MANHATTAN",84,"HESTER ST",10002,2122197766,4,"84,HESTER ST,NY"
"279",50018037,"CANTON LOUNGE","MANHATTAN",70,"MOTT ST",10013,2122198066,34,"70,MOTT ST,NY"
"280",41392451,"BABY GRAND","MANHATTAN",161,"LAFAYETTE STREET",10013,2122198110,10,"161,LAFAYETTE STREET,NY"
"281",50036129,"SESSANTA","MANHATTAN",60,"THOMPSON ST",10012,2122198119,4,"60,THOMPSON ST,NY"
"282",50003708,"NOODLE Q","MANHATTAN",2,"E BROADWAY",10038,2122198223,47,"2,E BROADWAY,NY"
"283",50043498,"SAIGON VIETNAMESE SANDWICH","MANHATTAN",369,"BROOME ST",10013,2122198341,3,"369,BROOME ST,NY"
"284",41254832,"SAIGON VIETNAMESE SANDWICH","MANHATTAN",369,"BROOME STREET",10013,2122198341,32,"369,BROOME STREET,NY"
"285",50019088,"TOMS","MANHATTAN",264,"ELIZABETH ST",10012,2122198392,2,"264,ELIZABETH ST,NY"
"286",50033948,"LUCKY STARS BAKERY","MANHATTAN",280,"GRAND ST",10002,2122198434,19,"280,GRAND ST,NY"
"287",50010426,"The Ship","MANHATTAN",158,"LAFAYETTE ST",10013,2122198496,12,"158,LAFAYETTE ST,NY"
"288",41365846,"JING STAR RESTAURANT","MANHATTAN",27,"DIVISION STREET",10002,2122198498,22,"27,DIVISION STREET,NY"
"289",41631296,"BACK FORTY WEST","MANHATTAN",70,"PRINCE STREET",10012,2122198570,27,"70,PRINCE STREET,NY"
"290",50039787,"PERPETUUM CAFE","MANHATTAN",124,"W 25TH ST",10001,2122198689,7,"124,W 25TH ST,NY"
"291",41429540,"GROUND SUPPORT CAFE","MANHATTAN",399,"WEST BROADWAY",10012,2122198722,8,"399,WEST BROADWAY,NY"
"292",50003407,"FUNG TU","MANHATTAN",22,"ORCHARD ST",10002,2122198785,18,"22,ORCHARD ST,NY"
"293",40872433,"STARBUCKS","MANHATTAN",471,"BROADWAY",10013,2122198787,11,"471,BROADWAY,NY"
"294",50042290,"HOMETOWN HOTPOT & BBQ","MANHATTAN",194,"GRAND ST",10013,2122198833,1,"194,GRAND ST,NY"
"295",41645715,"C & L  DUMPLING HOUSE","MANHATTAN",77,"CHRISTIE ST",10002,2122198850,19,"77,CHRISTIE ST,NY"
"296",40951165,"MOONCAKE FOODS","MANHATTAN",28,"WATTS STREET",10013,2122198888,28,"28,WATTS STREET,NY"
"297",41567694,"THE INTERNATIONAL CULINARY INSTITUTE","MANHATTAN",462,"BROADWAY",10013,2122198890,16,"462,BROADWAY,NY"
"298",41025692,"IL PICCOLO BUFALO","MANHATTAN",141,"MULBERRY STREET",10013,2122199068,24,"141,MULBERRY STREET,NY"
"299",41631962,"POPEYES LOUISIANA KITCHEN","MANHATTAN",96,"WALKER STREET",10013,2122199191,6,"96,WALKER STREET,NY"
"300",41444879,"GRAND BO KY RESTAURANT","MANHATTAN",214216,"GRAND STREET",10013,2122199228,36,"214216,GRAND STREET,NY"
"301",50009435,"SUBWAY","MANHATTAN",174,"CANAL ST",10013,2122199299,5,"174,CANAL ST,NY"
"302",41286452,"CAFE KATJA","MANHATTAN",79,"ORCHARD STREET",10002,2122199545,30,"79,ORCHARD STREET,NY"
"303",40395376,"LE PETIT CAFE","MANHATTAN",156,"SPRING STREET",10012,2122199723,41,"156,SPRING STREET,NY"
"304",41564000,"SOFIA'S LITTLE ITALY","MANHATTAN",143,"MULBERRY STREET",10013,2122199799,19,"143,MULBERRY STREET,NY"
"305",50014840,"HUA JI PORK CHOP FAST FOOD","MANHATTAN",7,"ALLEN ST",10002,2122199876,15,"7,ALLEN ST,NY"
"306",41597112,"MORTON'S GRILLE","MANHATTAN",233,"PARK AVENUE SOUTH",10003,2122209200,26,"233,PARK AVENUE SOUTH,NY"
"307",40928150,"TONY'S DI NAPOLI","MANHATTAN",147,"WEST 43RD STREET",10036,2122210100,24,"147,WEST 43RD STREET,NY"
"308",41168754,"KELLARI TAVERNA","MANHATTAN",19,"WEST   44 STREET",10036,2122210144,37,"19,WEST   44 STREET,NY"
"309",40388917,"PAX","MANHATTAN",80,"WEST   40 STREET",10018,2122210301,8,"80,WEST   40 STREET,NY"
"310",41371241,"DEAN & DELUCA","MANHATTAN",620,"8 AVENUE",10018,2122210308,44,"620,8 AVENUE,NY"
"311",41167449,"SUBWAY","MANHATTAN",512,"7 AVENUE",10018,2122210422,16,"512,7 AVENUE,NY"
"312",50037324,"HAMPTON INN TIMES SQUARE","MANHATTAN",220,"W 41ST ST",10036,2122211188,3,"220,W 41ST ST,NY"
"313",50014251,"MR.ROTI LLC","MANHATTAN",1196,"AVE AMERICAS",10036,2122211400,6,"1196,AVE AMERICAS,NY"
"314",50006211,"DISTRICT TAP HOUSE","MANHATTAN",246,"W 38TH ST",10018,2122211822,13,"246,W 38TH ST,NY"
"315",41588267,"COPACABANA","MANHATTAN",760766,"8 AVENUE",10036,2122212672,36,"760766,8 AVENUE,NY"
"316",50009888,"SPICE GRILL","MANHATTAN",48,"W 48TH ST",10036,2122213005,5,"48,W 48TH ST,NY"
"317",50008729,"NEW YORK KIMCHI","MANHATTAN",18,"W 48TH ST",10036,2122213044,10,"18,W 48TH ST,NY"
"318",41643340,"NICKS PLACE","MANHATTAN",550,"7 AVENUE",10018,2122213294,26,"550,7 AVENUE,NY"
"319",41560911,"ANTALIA TURKISH CUISINE","MANHATTAN",17,"WEST   45 STREET",10036,2122213333,37,"17,WEST   45 STREET,NY"
"320",41493832,"BONCHON","MANHATTAN",207,"WEST   38 STREET",10018,2122213339,27,"207,WEST   38 STREET,NY"
"321",40396159,"CARMINE'S","MANHATTAN",200,"WEST   44 STREET",10036,2122213800,14,"200,WEST   44 STREET,NY"
"322",41429055,"GREGORY'S COFFEE","MANHATTAN",58,"WEST   44 STREET",10036,2122213811,8,"58,WEST   44 STREET,NY"
"323",50038793,"SENOR FROGS","MANHATTAN",640,"8TH AVE",10036,2122213833,1,"640,8TH AVE,NY"
"324",41564898,"MCDONALD'S","MANHATTAN",688,"8 AVENUE",10036,2122213863,45,"688,8 AVENUE,NY"
"325",50005104,"AYA SUSHI","MANHATTAN",314,"W 39TH ST",10018,2122215849,24,"314,W 39TH ST,NY"
"326",41650721,"38TH STREET DINER","MANHATTAN",32,"WEST   38 STREET",10018,2122216222,62,"32,WEST   38 STREET,NY"
"327",41615509,"SUBWAY","MANHATTAN",107,"WEST   37 STREET",10018,2122217003,16,"107,WEST   37 STREET,NY"
"328",50016867,"MAPLE RESTAURANT","MANHATTAN",157,"W 47TH ST",10036,2122217200,14,"157,W 47TH ST,NY"
"329",50018468,"SAVOUR SICHUAN","MANHATTAN",108,"W 39TH ST",10018,2122217237,12,"108,W 39TH ST,NY"
"330",41031137,"STARBUCKS","MANHATTAN",1500,"BROADWAY",10036,2122217515,8,"1500,BROADWAY,NY"
"331",40942073,"RE SETTE","MANHATTAN",7,"WEST   45 STREET",10036,2122217530,45,"7,WEST   45 STREET,NY"
"332",41577558,"SUBWAY","MANHATTAN",36,"WEST   46 STREET",10036,2122217565,32,"36,WEST   46 STREET,NY"
"333",40399560,"SARDIS RESTAURANT","MANHATTAN",234,"WEST   44 STREET",10036,2122218440,14,"234,WEST   44 STREET,NY"
"334",41346774,"PRONTO PIZZA","MANHATTAN",135,"WEST 41 STREET",10036,2122218886,52,"135,WEST 41 STREET,NY"
"335",41173328,"DALLAS BBQ","MANHATTAN",241,"WEST 42 STREET",10036,2122219000,25,"241,WEST 42 STREET,NY"
"336",40864705,"CAFE ANGUS","MANHATTAN",258,"WEST   44 STREET",10036,2122219222,16,"258,WEST   44 STREET,NY"
"337",40368374,"JIMMY'S CORNER","MANHATTAN",140,"WEST   44 STREET",10036,2122219510,26,"140,WEST   44 STREET,NY"
"338",40959649,"HALE & HEARTY SOUP","MANHATTAN",745,"7 AVENUE",10019,2122219666,7,"745,7 AVENUE,NY"
"339",50001942,"TACO HUT","MANHATTAN",3210,"BROADWAY",10027,2122220082,16,"3210,BROADWAY,NY"
"340",50003337,"Seasoned Vegan","MANHATTAN",55,"ST. NICHOLAS AVENUE",10026,2122220092,5,"55,ST. NICHOLAS AVENUE,NY"
"341",41297129,"TROPICAL SENSATION","MANHATTAN",953,"AMSTERDAM AVENUE",10025,2122220098,40,"953,AMSTERDAM AVENUE,NY"
"342",41279611,"PINKBERRY","MANHATTAN",2873,"BROADWAY",10025,2122220191,15,"2873,BROADWAY,NY"
"343",50041641,"NARUTO RAMEN","MANHATTAN",2634,"BROADWAY",10025,2122220229,1,"2634,BROADWAY,NY"
"344",41046685,"CREPES ON COLUMBUS","MANHATTAN",990,"COLUMBUS AVENUE",10025,2122220259,22,"990,COLUMBUS AVENUE,NY"
"345",50013460,"PLOWSHARES COFFEE","MANHATTAN",2730,"BROADWAY",10025,2122220280,1,"2730,BROADWAY,NY"
"346",40695079,"LENNY'S BAGELS","MANHATTAN",2601,"BROADWAY",10025,2122220410,35,"2601,BROADWAY,NY"
"347",50001308,"JOE'S CRAB SHACK","MANHATTAN",2349,"FREDERICK DOUGLASS BLVD",10027,2122220477,57,"2349,FREDERICK DOUGLASS BLVD,NY"
"348",41236517,"CAFE AMRITA","MANHATTAN",301,"WEST  110 STREET",10026,2122220683,21,"301,WEST  110 STREET,NY"
"349",41688349,"DUNKIN' DONUTS","MANHATTAN",111,"WEST  110 STREET",10026,2122220700,15,"111,WEST  110 STREET,NY"
"350",50005085,"EL NUEVO TINA RESTAURANT","MANHATTAN",511,"W 125TH ST",10027,2122221104,19,"511,W 125TH ST,NY"
"351",50010039,"HUNAN CHEN'S KITCHEN","MANHATTAN",1003,"COLUMBUS AVE",10025,2122221118,41,"1003,COLUMBUS AVE,NY"
"352",50013605,"CAPRI RESTAURANT","MANHATTAN",903,"COLUMBUS AVE",10025,2122221304,23,"903,COLUMBUS AVE,NY"
"353",50035593,"ATOMIC WINGS","MANHATTAN",2090,"FRDRCK DGLS BLVD",10026,2122221478,1,"2090,FRDRCK DGLS BLVD,NY"
"354",41001127,"KORONET PIZZA","MANHATTAN",2848,"BROADWAY",10025,2122221566,42,"2848,BROADWAY,NY"
"355",41271036,"CHIPOTLE MEXICAN GRILL","MANHATTAN",2843,"BROADWAY",10025,2122221712,39,"2843,BROADWAY,NY"
"356",40869524,"HARLEM BAR-B-Q","MANHATTAN",2367,"8 AVENUE",10027,2122221922,48,"2367,8 AVENUE,NY"
"357",50011230,"CAFE FREDERICK HARLEM PARLOR","MANHATTAN",2104,"FREDERICK DOUGLASS BLVD",10026,2122221987,17,"2104,FREDERICK DOUGLASS BLVD,NY"
"358",50012702,"Tum & Yum","MANHATTAN",917,"COLUMBUS AVE",10025,2122221998,10,"917,COLUMBUS AVE,NY"
"359",40797798,"DOMINO'S","MANHATTAN",965,"AMSTERDAM AVENUE",10025,2122222000,29,"965,AMSTERDAM AVENUE,NY"
"360",41388869,"A CAFE","MANHATTAN",973,"COLUMBUS AVENUE",10025,2122222033,20,"973,COLUMBUS AVENUE,NY"
"361",41333314,"IL CAFFE LATTE","MANHATTAN",189,"LENOX AVENUE",10026,2122222241,11,"189,LENOX AVENUE,NY"
"362",41561808,"FLAFEL ON BROADWAY","MANHATTAN",3151,"BROADWAY",10027,2122222300,20,"3151,BROADWAY,NY"
"363",50009321,"QUE RICO POLLO RESTAURANT & GRILL","MANHATTAN",46,"SAINT NICHOLAS AVE",10026,2122222381,23,"46,SAINT NICHOLAS AVE,NY"
"364",41694676,"SUBWAY","MANHATTAN",111,"CENTRAL PARK NORTH",10026,2122222520,8,"111,CENTRAL PARK NORTH,NY"
"365",41389304,"JOHAL DELI","MANHATTAN",945,"COLUMBUS AVENUE",10025,2122222636,44,"945,COLUMBUS AVENUE,NY"
"366",40871070,"ACQUA","MANHATTAN",718,"AMSTERDAM AVENUE",10025,2122222752,49,"718,AMSTERDAM AVENUE,NY"
"367",41654555,"NEW KING WOK RESTAURANT","MANHATTAN",2025,"7 AVENUE",10027,2122222868,20,"2025,7 AVENUE,NY"
"368",41331796,"STARBUCKS","MANHATTAN",201,"WEST  125 STREET",10027,2122222872,3,"201,WEST  125 STREET,NY"
"369",50000112,"YASHA RAMAN","MANHATTAN",940,"AMSTERDAM AVE",10025,2122222995,24,"940,AMSTERDAM AVE,NY"
"370",50012569,"CASA MEXICANA","MANHATTAN",898,"AMSTERDAM AVE",10025,2122223151,17,"898,AMSTERDAM AVE,NY"
"371",41702361,"VINE SUSHI & ASIAN CUISINE","MANHATTAN",2955,"BROADWAY",10025,2122223568,48,"2955,BROADWAY,NY"
"372",50007472,"SUBWAY","MANHATTAN",2165,"FREDERICK DOUGLASS BLVD",10026,2122223748,8,"2165,FREDERICK DOUGLASS BLVD,NY"
"373",50045121,"SUBWAY","MANHATTAN",578,"W 125TH ST",10027,2122223853,1,"578,W 125TH ST,NY"
"374",41345343,"SUBWAY","MANHATTAN",578,"WEST  125 STREET",10027,2122223853,16,"578,WEST  125 STREET,NY"
"375",50005011,"STARBUCKS COFFEE","MANHATTAN",2621,"BROADWAY",10025,2122223972,5,"2621,BROADWAY,NY"
"376",41718045,"THE ELLINGTON","MANHATTAN",936,"AMSTERDAM AVENUE",10025,2122224050,32,"936,AMSTERDAM AVENUE,NY"
"377",40640500,"BURGER KING","MANHATTAN",130,"WEST  125 STREET",10027,2122224333,15,"130,WEST  125 STREET,NY"
"378",41479962,"CHOCOLAT","MANHATTAN",2217,"FREDERICK DOUGLASS BOULEVARD",10026,2122224545,62,"2217,FREDERICK DOUGLASS BOULEVARD,NY"
"379",50018303,"DUNKIN' DONUTS","MANHATTAN",206,"W 104TH ST",10025,2122224738,2,"206,W 104TH ST,NY"
"380",41703681,"LEGEND UPPER WEST","MANHATTAN",258,"WEST  109 STREET",10025,2122224800,56,"258,WEST  109 STREET,NY"
"381",41007492,"EUROPAN CAFE","MANHATTAN",2503,"BROADWAY",10025,2122225110,33,"2503,BROADWAY,NY"
"382",41444720,"SUBWAY","MANHATTAN",281,"SAINT NICHOLAS AVENUE",10027,2122225633,11,"281,SAINT NICHOLAS AVENUE,NY"
"383",41293886,"SUBWAY","MANHATTAN",731,"COLUMBUS AVENUE",10025,2122226014,15,"731,COLUMBUS AVENUE,NY"
"384",41476203,"TASTI D-LITE","MANHATTAN",2528,"BROADWAY",10025,2122226422,32,"2528,BROADWAY,NY"
"385",50038864,"HUNAN PARK","MANHATTAN",721,"COLUMBUS AVE",10025,2122226511,5,"721,COLUMBUS AVE,NY"
"386",41672122,"STARBUCKS","MANHATTAN",805,"COLUMBUS AVENUE",10025,2122226582,7,"805,COLUMBUS AVENUE,NY"
"387",41006331,"THE ALHAMBRA BALL ROOM","MANHATTAN",2116,"ADAM CLAYTON POWELL BOULEVARD",10027,2122226940,11,"2116,ADAM CLAYTON POWELL BOULEVARD,NY"
"388",41337871,"L'ENCANTO D'LOLA","MANHATTAN",57,"LENOX AVENUE",10026,2122226969,38,"57,LENOX AVENUE,NY"
"389",41696163,"SHESHE PIZZERIA","MANHATTAN",961,"COLUMBUS AVENUE",10025,2122227201,16,"961,COLUMBUS AVENUE,NY"
"390",40401583,"EL REY DE LA CARIDAD","MANHATTAN",973,"AMSTERDAM AVENUE",10025,2122227383,39,"973,AMSTERDAM AVENUE,NY"
"391",50043183,"CHIPOTLE MEXICAN GRILL","MANHATTAN",805,"COLUMBUS AVE",10025,2122227389,1,"805,COLUMBUS AVE,NY"
"392",50014728,"EMPIRE GARDEN","MANHATTAN",911,"COLUMBUS AVE",10025,2122227788,2,"911,COLUMBUS AVE,NY"
"393",41509784,"PEKING KITCHEN II","MANHATTAN",2162,"8 AVENUE",10026,2122227888,27,"2162,8 AVENUE,NY"
"394",50001540,"SAVANN RESTAURANT","MANHATTAN",2280,"FREDERICK DOUGLAS BLVD",10027,2122227990,15,"2280,FREDERICK DOUGLAS BLVD,NY"
"395",41716448,"HARLEM SHAKE","MANHATTAN",100,"WEST 124 STREET",10027,2122228300,19,"100,WEST 124 STREET,NY"
"396",50003976,"YOGURTLAND","MANHATTAN",795,"COLUMBUS AVENUE",10025,2122228629,6,"795,COLUMBUS AVENUE,NY"
"397",40394723,"THE ABBEY PUB","MANHATTAN",237,"WEST  105 STREET",10025,2122228713,38,"237,WEST  105 STREET,NY"
"398",41211622,"MCDONALD'S","MANHATTAN",2726,"BROADWAY",10025,2122228714,6,"2726,BROADWAY,NY"
"399",50036460,"Pak Shahi Biryani & grill","MANHATTAN",71,"W 109TH ST",10025,2122228820,19,"71,W 109TH ST,NY"
"400",50035430,"MAHARAJA PALACE","MANHATTAN",2113,"FREDERICK DOUGLASS BLVD",10026,2122228934,21,"2113,FREDERICK DOUGLASS BLVD,NY"
"401",50033514,"FAMILY FIRST DELI GROCERY","MANHATTAN",2061,"7TH AVE",10027,2122229170,29,"2061,7TH AVE,NY"
"402",40999144,"INDUS VALLEY","MANHATTAN",2636,"BROADWAY",10025,2122229222,10,"2636,BROADWAY,NY"
"403",50043927,"MANHATTAN VALLEY","MANHATTAN",2636,"BROADWAY",10025,2122229222,1,"2636,BROADWAY,NY"
"404",41696471,"MAISON HARLEM RESTAURANT","MANHATTAN",341,"ST NICHOLAS AVENUE",10027,2122229224,27,"341,ST NICHOLAS AVENUE,NY"
"405",41642375,"HARLEM FOOD BAR","MANHATTAN",2100,"FREDERICK DOUGLASS BOULEVARD",10026,2122229570,32,"2100,FREDERICK DOUGLASS BOULEVARD,NY"
"406",41232102,"CHUCK E. CHEESE'S","MANHATTAN",280,"ST NICHOLAS AVENUE",10027,2122229772,33,"280,ST NICHOLAS AVENUE,NY"
"407",40375634,"PARIS BLUES","MANHATTAN",2021,"7 AVENUE",10027,2122229878,22,"2021,7 AVENUE,NY"
"408",50016565,"HARLEM PIZZA CO.","MANHATTAN",135,"W 116TH ST",10026,2122229889,4,"135,W 116TH ST,NY"
"409",41210716,"OUR EVERGREEN SHANGHAI RESTAURANT","MANHATTAN",913,"2 AVENUE",10017,2122230888,54,"913,2 AVENUE,NY"
"410",50043640,"KE LAI","MANHATTAN",913,"2ND AVE",10017,2122230888,8,"913,2ND AVE,NY"
"411",41080363,"DUNKIN' DONUTS","MANHATTAN",1024,"1 AVENUE",10022,2122231177,12,"1024,1 AVENUE,NY"
